cid,text,amp_prob,reason
7038900952362992386,loveteam n ito hnd tandem😁😁😁😁✌️✌️👊👊👊🇵🇭🇵🇭🇵🇭,1.0,Excessive emojis (15) - algorithmic trigger
7038897823438177025,"BONGBONG MARCOS JR. FOR PRESIDENT 2022, SARA DUTERTE FOR VICE PRESIDENT 2022..#SOLIDBBMSARA✌✌✌✌👊👊👊👊",0.2,Neutral - no clear amplification indicators
7038897807097070338,napaka simple nilang dalawa. sana sila na ang maupo sa pwesto.🥰🥰,0.1,Substantial text - appears genuine
7038900971552342786,Hala parang mg kasing age lng cla ni vp sarah😳😎😊nays wan✌❤👊💚,0.2,Neutral - no clear amplification indicators
7038900966431408897,Akala ko sasayaw sila ng tiktok dance. 😢,0.15,Moderate text length - likely genuine
7038897777875337985,Ang fresh nila mukhang maganda tulog sa gabi...hindi katulad nung iba hehehe😌,0.1,Substantial text - appears genuine
7038901008042574594,lagot kayo kay Ma'am liza😂,0.15,Moderate text length - likely genuine
7038901026883339010,"Sila jump shop nlng at masaya, yun kalaban ng sakit ulo kkaisp ng bago Issue 😅",0.1,Substantial text - appears genuine
7038901056608502529,basta solid BBM AT SARA ako✌️🇵🇭,0.2,Neutral - no clear amplification indicators
7038901050782728961,save button pls🥰,0.2,Neutral - no clear amplification indicators
7038901589159232258,AAAAAAAAAAAAAAAA,0.2,Neutral - no clear amplification indicators
7038901046295151362,🥰🥰🥰,0.3,Only emojis (3) no text
7038901073880302337,"SIGURADO AN YAN!!!
🥰🥰🥰🥰🥰",0.67,"High emoji-to-text ratio (5 emojis, 3 words)"
7038901090934539009,MASAKIT SA MATA NG MGA LUGAWNATICS TO.,1.0,"Political attack term: ""lugaw"""
7038901081057428226,'Yong ganitong klase ng PAGKAKAISA talaga ng mga mamumuno ang kailangan ng Pilipinas.🥺Just imagining the effect of their UNITY once they won is 💙,0.1,Substantial text - appears genuine
7038901099125818114,go go go bbm sarah solid !!!!!!,0.15,Moderate text length - likely genuine
7038901126536692481,over kaayo ang kilig nako mrs. inday sara hahah🥰🥰,0.1,Substantial text - appears genuine
7038901138665849602,✌️✌️✌️👊👊👊,0.67,"High emoji-to-text ratio (6 emojis, 1 words)"
7038901165211681537,Ship,0.2,Neutral - no clear amplification indicators
7038897774213513986,Sure win. Bsta malinis election.,0.15,Moderate text length - likely genuine
7038901186896003841,"atty. Liza be like:
Bonget ayus-ayusin mo may naghihitay na windmill dito.",0.1,Substantial text - appears genuine
7038899117992936193,cutie😳 nakakatuwa nman ang saya sa puso🥰🇵🇭👊✌❤,0.2,Neutral - no clear amplification indicators
7038897770182558466,I love 8....,0.2,Neutral - no clear amplification indicators
7038901197159990017,✌️❤️👊,0.2,Neutral - no clear amplification indicators
7038901211281703682,BBM SARA UNBEATABLE TANDEM,0.2,Neutral - no clear amplification indicators
7038901210791133953,dapt nag pick up lines din tapos redkachu naman HAHAHHAHAHA chariz,0.1,Substantial text - appears genuine
7038901226842505985,haduken,0.2,Neutral - no clear amplification indicators
7038901229644841730,cute nmn nila🥰🥰🥰,0.2,Neutral - no clear amplification indicators
7038901241489326849,Parang mga bagets lang cute!🥰,0.15,Moderate text length - likely genuine
7038901250960114433,kyuut❤️,0.2,Neutral - no clear amplification indicators
7038897722883080962,yie aminin mo nakangiti kang nanonood,0.15,Moderate text length - likely genuine
7038897704264598274,wala kayo nyaann lugaaw 😂😂🥰,0.2,Neutral - no clear amplification indicators
7038901261743588097,saya ng team nila❤️✌🏼🇵🇭,0.67,"High emoji-to-text ratio (5 emojis, 4 words)"
7038901276310160130,Oy walangya bagay sila 😂 peace kay ma'am LIZA 🤣,0.1,Substantial text - appears genuine
7038897617397072642,never again,0.2,Neutral - no clear amplification indicators
7038897545565094657,labyu paps🥰🥰🥰,0.2,Neutral - no clear amplification indicators
7038901305204572929,ahahahaha aye,0.2,Neutral - no clear amplification indicators
7038901331469271809,ang tagal ng may 2022 para pati kami masaya na din,0.1,Substantial text - appears genuine
7038901331679085314,c popoy at basya ba to😁😁😁,0.2,Neutral - no clear amplification indicators
7038901357386253057,"🥰🥰🥰🥰🥰🥰 gogogo
#bbmsarah",0.67,"High emoji-to-text ratio (6 emojis, 2 words)"
7038897518344176386,"naku Lucky Color ang red at green sa 2022..
#BBMSARA2022",0.1,Substantial text - appears genuine
7038897529697665794,SOLID BBM SARA from cagayan valley🥰🥰🥰,0.2,Neutral - no clear amplification indicators
7038901372732982017,BBM Sarah solid ♥️✌️,0.2,Neutral - no clear amplification indicators
7038901410557559554,Maganda yan kapag full force sila di sila oposite side 🥰,0.1,Substantial text - appears genuine
7038901430577201922,idol ko tong dalawang to pero parang bumigay ata c bbm hahahaha joke lang.,0.1,Substantial text - appears genuine
7038901427402048257,pinklawan left the group😂😂😂,1.0,"Political attack term: ""pinklawan"""
7038901437652665089,✌✌✌👊👊👊..solid poh,0.9,Low-effort political phrase
7038897532767863554,paskong pasko ung kulay nilang dalawa🥰🥰🥰🥰,0.2,Neutral - no clear amplification indicators
7038897521829167874,gaganda at unload ng Buong Pinas kapag ang Nanay at Tatay ng banda ay magkasundo as isang bahay. katulad lng yan ng ating mga AMA,0.1,Substantial text - appears genuine
7038901452064211713,wow 🤗🤗,0.2,Neutral - no clear amplification indicators
7038901454027162369,Pogi ni pops 😍 haha,0.2,Neutral - no clear amplification indicators
7038901459333006082,✌️👊❤️,0.2,Neutral - no clear amplification indicators
7038901469063873281,"solid bbm,Sara.",0.2,Neutral - no clear amplification indicators
7038901491691913985,ang ganda naman ng vice n bbm❤,0.15,Moderate text length - likely genuine
7038901506996994817,wag natin kalimutan si mommy liza charot,0.15,Moderate text length - likely genuine
7038901524009321218,Ayan ang tunay na pangulo bbm sara forever dito na gaganda ang pinas,0.1,Substantial text - appears genuine
7038901557806809857,"yung kabila puro dada at nag iisip nanaman ng issue para manira, tapos si bbm kalma lang😂😂😂😂 lezgo 💪💪#bbm/sara",0.2,Neutral - no clear amplification indicators
7038895002612695809,KDRAMA FEELS 😂😂😂,0.2,Neutral - no clear amplification indicators
7038899144475607809,Ang cute🥰🥰,0.2,Neutral - no clear amplification indicators
7038884438574498561,😳soooww cute 🥰🥰,0.2,Neutral - no clear amplification indicators
7038900995740795650,🥰🥰🥰🥰🥰 our beloved President &vice President✌✌✌✌👊👊🇵🇭❤❤❤🙏🙏🥰,1.0,Excessive emojis (19) - algorithmic trigger
7018033110558786330,BBM is a real king off all pilipino,0.15,Moderate text length - likely genuine
7018041926667191066,run BBM GOW,0.2,Neutral - no clear amplification indicators
7018019434174923546,"true!!!!!!...
we both marcos 🥰",0.2,Neutral - no clear amplification indicators
7018040722243257115,goosebumps😳💕,0.8,"Emotional manipulation: ""goosebumps"""
7018046227678708507,"very well said sr!!!
solid bbm!
solid north!",0.15,Moderate text length - likely genuine
7018041554212242203,BBM!! BBM!! BBM for president,0.15,Moderate text length - likely genuine
7018019927114564353,"Very well said, BBM for president",0.15,Moderate text length - likely genuine
7018027946074686209,BBM GO LANG SOLID SUPPORTERS🥰,0.15,Moderate text length - likely genuine
7018028638722065179,solid BBM FOR PRESIDENT ❣️❣️❣️,0.2,Neutral - no clear amplification indicators
7018039919990391579,bbm for president rastaman for vp 2022😂,0.15,Moderate text length - likely genuine
7018036050673599259,YESSSS BBM✌️👊,0.2,Neutral - no clear amplification indicators
7018017855400575771,"yes its a big YES ivote BBM 2
022
💯💪🇵🇭",0.2,Neutral - no clear amplification indicators
7018045065440461570,Big respect 🖤 BBMFORPRESIDENT,0.2,Neutral - no clear amplification indicators
7018046060484363034,BBM FOR PRESIDENT,0.2,Neutral - no clear amplification indicators
7018018461314351898,BBM FOR PRESIDENT!!!!!!!!,0.2,Neutral - no clear amplification indicators
7018015126792586011,YESSS!!!!! WHOOOOOOOO!!,0.9,Low-effort political phrase
7018029805459292955,SOLID BBM FOR PRESIDENT🥰🥰🥰🥰,0.67,"High emoji-to-text ratio (4 emojis, 4 words)"
7018037196980634394,SOLID BBM FOR PRESIDENT🥰🥰🥰,0.2,Neutral - no clear amplification indicators
7037274342770000641,sure win,0.2,Neutral - no clear amplification indicators
7036314660924392194,GOOSEBUMPS ALL OVER MY BODY.. BBM SOLID NORTH❤️❤️,0.8,"Emotional manipulation: ""goosebumps"""
7018046375787266842,"LOUDEEEEER! ✌🏼💯
#BBM2022",0.2,Neutral - no clear amplification indicators
7036922617106547457,"goosebumps sh1t,🥺❤️",0.8,"Emotional manipulation: ""goosebumps"""
7082730949133517569,✌️👊,0.2,Neutral - no clear amplification indicators
7040676449212957442,VEEEERY WELL SAID!!!!!!!,0.2,Neutral - no clear amplification indicators
7038451443724157697,respect this guy in all cost,0.15,Moderate text length - likely genuine
7038899201929069314,TRUUUEEEEE!!!!!!!!!,0.2,Neutral - no clear amplification indicators
7039618957397345025,❤❤❤,0.3,Only emojis (3) no text
7037254187734418177,❤❤❤,0.3,Only emojis (3) no text
7036779222052078338,Rasta man for president half human half zombie 😂✌️chart,0.1,Substantial text - appears genuine
7041767606848127745,Real talk.,0.2,Neutral - no clear amplification indicators
7041199494276924161,PROTECT THIS GUY AT ALL COST🥺🥺🥺🥺,0.15,Moderate text length - likely genuine
7036785812650443521,"Hacienda Luisita I ones heard it My father Ones Mention it to me, Is this the hacienda in Tarlac? diba?",0.1,Substantial text - appears genuine
7046944274990629633,GOOSEBUMPS I LOVE EYYT!!!!!!! #BBMSARA🥰,0.8,"Emotional manipulation: ""goosebumps"""
7018045793915470618,goosebumps 🥰🥰,0.8,"Emotional manipulation: ""goosebumps"""
7050347235338797826,Aye,0.2,Neutral - no clear amplification indicators
7048883577207669506,SOLIDDDDDD,0.9,Low-effort political phrase
7039961636278829826,pinkachu,0.2,Neutral - no clear amplification indicators
7039909751555310338,LOUDER!,0.2,Neutral - no clear amplification indicators
7048379527357350657,support BBM.....muñezFamily....,0.2,Neutral - no clear amplification indicators
7043664723560268545,✨LeNi LuGa✨,0.2,Neutral - no clear amplification indicators
7043214133470593793,face reveal,0.2,Neutral - no clear amplification indicators
7049182902773023490,SUREEEEEE WINN,0.2,Neutral - no clear amplification indicators
7044355619599942402,goosebumps 😳,0.8,"Emotional manipulation: ""goosebumps"""
7043617963534451457,"𝗬𝗘𝗦 𝗧𝗢 𝗕𝗕𝗠
𝗡𝗢 𝗧𝗢 𝗟𝗨𝗚𝗔𝗪",0.15,Moderate text length - likely genuine
7049167909230953218,true,0.2,Neutral - no clear amplification indicators
7037404343792239362,❤❤,0.3,Only emojis (2) no text
7038132853410054914,BBM for president of 2022🥺🥺🥰,0.15,Moderate text length - likely genuine
7042108090950894338,woohhj i feel the power !! BBM for the win 🥰🥰,0.1,Substantial text - appears genuine
7040404843621794561,tompak[drool][drool][drool],0.2,Neutral - no clear amplification indicators
7038449893510234881,yes to bbm,0.2,Neutral - no clear amplification indicators
7057140151394812673,well said,0.2,Neutral - no clear amplification indicators
7036648710591496961,BBM FOR THE WIN,0.2,Neutral - no clear amplification indicators
7044892763955659522,proud bbm,0.2,Neutral - no clear amplification indicators
7036626457917620993,Goosebumps,0.8,"Emotional manipulation: ""goosebumps"""
7040189076892975874,Leon the king Marcos one Philippines,0.15,Moderate text length - likely genuine
7039197128317043457,YASSSSSSS!,0.2,Neutral - no clear amplification indicators
7042541224309359361,😂😂😂😂,0.67,"High emoji-to-text ratio (4 emojis, 0 words)"
7038526121625387777,bring back #BBM😁,0.2,Neutral - no clear amplification indicators
7036962874389152513,fanatic,0.2,Neutral - no clear amplification indicators
7036913642533208833,✊✊✊,0.3,Only emojis (3) no text
7036926717084812033,Protect this man,0.2,Neutral - no clear amplification indicators
7037276024371593985,nice speech.....,0.2,Neutral - no clear amplification indicators
7036996713680274178,LOUDEEEERRR,0.2,Neutral - no clear amplification indicators
7041928407584097026,solidddd bbm!!!!,0.9,Low-effort political phrase
7037063363520086786,well said po🥰🥰,0.2,Neutral - no clear amplification indicators
7048968847495267073,I shall return salute,0.2,Neutral - no clear amplification indicators
7037303205277106945,you can feel the words 😳😳,0.15,Moderate text length - likely genuine
7041010790492734210,Cardo for 2022,0.2,Neutral - no clear amplification indicators
7041845291641291522,LARY GADON 2.0,0.2,Neutral - no clear amplification indicators
7035646637301089025,very well said,0.2,Neutral - no clear amplification indicators
7041736398701134593,bbm deseeve better!!!! louder!!!!!!!,0.2,Neutral - no clear amplification indicators
7038736952107533058,"leetsssgoooo🤟🔥💪
BBM for president💕🔥",0.67,"High emoji-to-text ratio (4 emojis, 4 words)"
7037673994539631361,goosebumpsssss!!!!!!!!!!!😭😭💟,0.8,"Emotional manipulation: ""goosebumps"""
7046012173743014657,correct sir,0.2,Neutral - no clear amplification indicators
7044496229807981314,tma k jn yes true BBM,0.15,Moderate text length - likely genuine
7038035604277412610,hi blog welcome to my guys 😁😁😁,0.2,Neutral - no clear amplification indicators
7078531646768939778,❤️❤️❤️,0.2,Neutral - no clear amplification indicators
7048805479925531394,Sure win,0.2,Neutral - no clear amplification indicators
7038967735506141953,goosebumps sheeeeeet,0.8,"Emotional manipulation: ""goosebumps"""
7038481239082418946,bbm for 2022,0.2,Neutral - no clear amplification indicators
7049725433201738497,m,0.2,Neutral - no clear amplification indicators
7037924391631799041,THE POWER HE HOLD✊✊✊✊✊✊✊✊,0.2,Neutral - no clear amplification indicators
7067118682837271297,Goosebumps! 😳,0.8,"Emotional manipulation: ""goosebumps"""
7040313077186921217,♥️♥️♥️✌️✌️✌️👊👊👊,1.0,High emoji count (9) minimal text
7049210068671857410,i salute BBM❤️,0.2,Neutral - no clear amplification indicators
7046743706753417985,✌️🇨🇿👊♥️♥️,0.67,"High emoji-to-text ratio (6 emojis, 1 words)"
7048860739621143298,Bbm for the Win🥰,0.2,Neutral - no clear amplification indicators
7039353722417349378,ganda trueeeee🥰🥰🥰 bbmforpresident,0.2,Neutral - no clear amplification indicators
7056334859618616065,Goosebumps bbm solid,0.8,"Emotional manipulation: ""goosebumps"""
7094775547427390209,correct 💯💚✌️✌️✌️✌️✌️✌️✌️❤️❤️❤️❤️,1.0,Excessive emojis (13) - algorithmic trigger
7038643535029191426,BMM for the win!,0.2,Neutral - no clear amplification indicators
7066483104315851521,respect!!!,0.2,Neutral - no clear amplification indicators
7081644729620202242,💚❤️,0.2,Neutral - no clear amplification indicators
7044324387289694977,Big heart for BBM🥰,0.2,Neutral - no clear amplification indicators
7039847288566514434,bbm for president,0.2,Neutral - no clear amplification indicators
